站名,车站地址,铁路局,类别,性质,省,市,lng火星,lat火星,WGS84_Lng,WGS84_Lat,BD_Lng,BD_Lat
龙骨甸,云南省楚雄州禄丰县黒井镇龙骨甸火车站,昆明铁路局, ,乘降所,云南,楚雄彝族自治州,101.776934,25.410202,101.775401,25.413176,101.783359107862,25.4164308222712
黑井,云南省楚雄州禄丰县黑井镇黑井火车站,昆明铁路局, ,客运站,云南,楚雄彝族自治州,101.742105,25.3478759999999,101.740553,25.350828,101.748535136851,25.35408090269
禄丰南,云南省楚雄州禄丰县金山镇禄丰南火车站,昆明铁路局, ,客运站,云南,楚雄彝族自治州,102.063958,25.1206929999999,102.062327999999,25.1234779999999,102.070375060376,25.1269888187038
甸心,云南省楚雄州禄丰县妥安乡甸心火车站,昆明铁路局, ,客运站,云南,楚雄彝族自治州,101.720105,25.3162869999999,101.718566999999,25.319251,101.72653901195,25.3224753189398
龙塘坝,云南省楚雄州禄丰县妥安乡龙塘坝火车站,昆明铁路局, ,乘降所,云南,楚雄彝族自治州,101.700079,25.24747,101.698569,25.2504579999999,101.706518100118,25.2536439724848
小村,云南省楚雄州牟定县安乐乡小村火车站,昆明铁路局, ,乘降所,云南,楚雄彝族自治州,101.846903,25.483736,101.845513,25.4868449999999,101.853319037984,25.4900042384517
羊臼河,云南省楚雄州牟定县安乐乡羊臼河火车站,昆明铁路局, ,乘降所,云南,楚雄彝族自治州,101.832824,25.497298,101.831401,25.500384,101.839241620258,25.5035584967818
黄瓜园,云南省楚雄州元谋县黄瓜园镇黄瓜园火车站,昆明铁路局, ,乘降所,云南,楚雄彝族自治州,101.863594,25.82356,101.862228,25.8268619999999,101.870015344055,25.8298350864948
大湾子,云南省楚雄州元谋县江边乡大湾子火车站,昆明铁路局, ,乘降所,云南,楚雄彝族自治州,101.821533,26.0019209999999,101.820069,26.005271,101.82797052944,26.0081799086101
红江,云南省楚雄州元谋县江边乡红江火车站,昆明铁路局, ,乘降所,云南,楚雄彝族自治州,101.866086,25.905062,101.864723,25.908422,101.872512068223,25.9113389936426
小月旧,云南省楚雄州元谋县老城乡小月旧火车站,昆明铁路局, ,乘降所,云南,楚雄彝族自治州,101.833491,25.592313,101.832067,25.5954359999999,101.839909254311,25.5985738585559
尹地,云南省楚雄州元谋县老城乡尹地火车站,昆明铁路局, ,乘降所,云南,楚雄彝族自治州,101.83007,25.636621,101.828637,25.639759,101.836489873489,25.6428814741673
元谋,云南省楚雄州元谋县能禹镇元谋火车站,昆明铁路局, ,客运站,云南,楚雄彝族自治州,101.842485999999,25.738391,101.841078999999,25.741606,101.848907346975,25.7446570720567
鹤庆,云南省大理州鹤庆县草海镇鹤庆火车站,昆明铁路局, ,客运站,云南,大理白族自治州,100.216267,26.555992,100.21513,26.559531,100.222725481355,26.5622307896528
祥云,云南省大理州祥云县祥城镇祥云火车站,昆明铁路局, ,客运站,云南,大理白族自治州,100.545772,25.4703449999999,100.544771,25.473457,100.552265099661,25.4762976903801
车转湾,云南省富源县中安镇车转湾火车站,昆明铁路局, ,乘降所,云南,曲靖,104.152593999999,25.692453,104.150308999999,25.69537,104.159013294956,25.6987287404071
建水,云南省红河州建水县工业园区工业大道中段建水火车站,昆明铁路局, ,客运站,云南,红河哈尼族彝族自治州,102.872744999999,23.65794,102.871409,23.660792,102.87929388703,23.6636525604056
昆明,云南省昆明市北京路南端南窑火车站,昆明铁路局, ,客运站,云南,昆明,102.721791,25.015805,102.720333,25.0187689999999,102.728335406934,25.0216053892356
广南卫,云南省昆明市呈贡区广南卫火车站,昆明铁路局, ,乘降所,云南,昆明,102.901589,24.925332,102.900218,24.928477,102.908163707108,24.9310395425055
七甸,云南省昆明市呈贡区七甸火车站,昆明铁路局, ,乘降所,云南,昆明,102.980386,24.9311019999999,102.978823,24.9341189999999,102.986959232098,24.9367910397197
王家营西,云南省昆明市呈贡区王家营西火车站,昆明铁路局, ,乘降所,云南,昆明,102.825345,24.91831,102.823916,24.92136,102.8319154891,24.9240508565636
金马村,云南省昆明市官渡区阿拉乡金马村火车站,昆明铁路局, ,乘降所,云南,昆明,102.841734,25.019791,102.840327,25.022859,102.8483013246,25.0255223595666
昆阳,云南省昆明市晋宁县昆阳镇昆阳火车站,昆明铁路局, ,客运站,云南,昆明,102.608451,24.663014,102.607232999999,24.666179,102.614991591248,24.6689142174814
羊堡,云南省昆明市经开区羊堡火车站,昆明铁路局, ,乘降所,云南,昆明,102.806771,24.967797,102.805314,24.970807,102.813336050437,24.9735470289479
茂舍祖,云南省昆明市石林县茂舍祖火车站,昆明铁路局, ,乘降所,云南,昆明,103.417629,24.85725,103.41552,24.8600339999999,103.424156711523,24.8631745615914
石林,云南省昆明市石林县石林火车站,昆明铁路局, ,客运站,云南,昆明,103.329488,24.86286,103.327519,24.865727,103.336028642671,24.8687005176736
石林南,云南省昆明市石林县石林南火车站,昆明铁路局, ,乘降所,云南,昆明,103.427336,24.7543089999999,103.425236,24.7571109999999,103.433868232419,24.7602445196556
西街口,云南省昆明市石林县西街口火车站,昆明铁路局, ,乘降所,云南,昆明,103.51973,24.8318559999999,103.517835,24.8348799999999,103.526239970259,24.8378831495531
宜耐,云南省昆明市石林县宜耐火车站,昆明铁路局, ,乘降所,云南,昆明,103.599014999999,24.840419,103.597229,24.843568,103.605501331521,24.8465163627017
昆明西,云南省昆明市西山区昆明西火车站,昆明铁路局, ,乘降所,云南,昆明,102.646418999999,25.028341,102.645132,25.03143,102.652948393855,25.0342016794648
小哨,云南省昆明市小哨镇小哨火车站,昆明铁路局, ,乘降所,云南,昆明,102.992205,25.162759,102.990588,25.165717,102.998764402463,25.1684435770991
班猫箐,云南省昆明市宜良县班猫箐火车站,昆明铁路局, ,乘降所,云南,昆明,103.210753999999,24.93277,103.208935,24.9356979999999,103.217318897039,24.9385293369404
宜良北,云南省昆明市宜良县北古城镇宜良北火车站,昆明铁路局, ,客运站,云南,昆明,103.190254999999,24.9837719999999,103.188412,24.986661,103.19681987011,24.989519440401
乐善村,云南省昆明市宜良县乐善村火车站,昆明铁路局, ,乘降所,云南,昆明,103.154963,25.027514,103.153071999999,25.030332,103.161530699577,25.0332429670072
施家嘴,云南省昆明市宜良县施家嘴火车站,昆明铁路局, ,乘降所,云南,昆明,102.996818,24.955448,102.995189,24.958413,103.003388983536,24.9611355292873
永丰营,云南省昆明市宜良县永丰营火车站,昆明铁路局, ,乘降所,云南,昆明,103.069078,24.97473,103.067204,24.977515,103.075648613091,24.9804260199463
丽江,云南省丽江市玉龙县黄山镇南口工业园区丽江火车站,昆明铁路局, ,客运站,云南,丽江,100.252234,26.810869,100.251113,26.8144309999999,100.25868838661,26.8170827673093
照福铺,云南省马龙县旧县镇照福铺火车站,昆明铁路局, ,乘降所,云南,曲靖,103.368272,25.411776,103.366189,25.4145609999999,103.374778950928,25.417643084435
蒙自北,云南省蒙自市雨过铺镇蒙自北火车站,昆明铁路局, ,客运站,云南,红河哈尼族彝族自治州,103.320859,23.46472,103.31896,23.46731,103.327372646135,23.4705463948863
弥渡,云南省弥渡县红岩镇弥渡火车站,昆明铁路局, ,乘降所,云南,大理白族自治州,100.423283,25.488855,100.421983,25.491674,100.429746799703,25.4949230349301
南华,云南省南华县龙川镇南华火车站,昆明铁路局, ,乘降所,云南,楚雄彝族自治州,101.289755,25.2117739999999,101.288214,25.214693,101.29628691073,25.2175827815208
大田边,云南省曲靖市富源县古敢乡大田边火车站,昆明铁路局, ,乘降所,云南,曲靖,104.716398,25.212074,104.713950999999,25.2150129999999,104.722928500977,25.2178707832958
羊尾哨,云南省曲靖市富源县羊尾哨火车站,昆明铁路局, ,乘降所,云南,曲靖,104.235660999999,25.68994,104.23349,25.692981,104.242088555247,25.6961664556964
富源,云南省曲靖市富源县中安镇富源火车站,昆明铁路局, ,客运站,云南,曲靖,104.270399,25.681638,104.268212,25.68467,104.276829876062,25.6878369664545
曲靖,云南省曲靖市建宁西路曲靖火车站,昆明铁路局, ,客运站,云南,曲靖,103.792463,25.5262789999999,103.790432999999,25.529287,103.798885305258,25.5325235727829
陆良,云南省曲靖市陆良县陆良火车站,昆明铁路局, ,客运站,云南,曲靖,103.697368999999,24.846285,103.695403,24.8492959999999,103.703831392882,24.8524653600144
江所田,云南省曲靖市罗平县板桥镇江所田火车站,昆明铁路局, ,客运站,云南,曲靖,104.486228,24.976438,104.483915999999,24.979337,104.49273248036,24.9824591851535
芦沟,云南省曲靖市罗平县芦沟火车站,昆明铁路局, ,乘降所,云南,曲靖,104.383028,24.9483579999999,104.38063,24.951125,104.389501126552,24.9544697121474
罗平,云南省曲靖市罗平县罗平火车站,昆明铁路局, ,客运站,云南,曲靖,104.315613,24.907982,104.313366,24.910861,104.322071967775,24.9141504032194
小得江,云南省曲靖市罗平县小得江火车站,昆明铁路局, ,乘降所,云南,曲靖,104.588425,25.04305,104.58628,25.046164,104.594943032531,25.0489642265464
羊者窝,云南省曲靖市罗平县羊者窝火车站,昆明铁路局, ,乘降所,云南,曲靖,104.274997,24.8457289999999,104.272834,24.848675,104.281454521294,24.8519323383053
马龙,云南省曲靖市马龙县通泉镇马龙火车站,昆明铁路局, ,乘降所,云南,曲靖,103.622598999999,25.4854729999999,103.620769999999,25.48861,103.629048953688,25.4915827066741
吴官田,云南省曲靖市马龙县王家庄镇吴官田火车站,昆明铁路局, ,乘降所,云南,曲靖,103.534336,25.484824,103.532456999999,25.487887,103.540812999656,25.4908567294709
师宗,云南省曲靖市师宗县师宗火车站,昆明铁路局, ,客运站,云南,曲靖,104.01886,24.825482,104.016718,24.828388,104.025288755276,24.8317899220931
新安,云南省曲靖市师宗县新安火车站,昆明铁路局, ,乘降所,云南,曲靖,104.042463,24.8157649999999,104.040249,24.81861,104.048893884453,24.8220720810814
秧草地,云南省曲靖市师宗县秧草地火车站,昆明铁路局, ,乘降所,云南,曲靖,103.837086,24.8200049999999,103.83516,24.8230809999999,103.843536146559,24.826283472746
长坡岭,云南省曲靖市师宗县长坡岭火车站,昆明铁路局, ,乘降所,云南,曲靖,103.945269,24.837871,103.943358,24.840976,103.95170051722,24.8441769249917
中寨,云南省曲靖市师宗县中寨火车站,昆明铁路局, ,乘降所,云南,曲靖,104.257002,24.806286,104.254859999999,24.8092469999999,104.263461150704,24.8125043854511
白水镇,云南省曲靖市沾益县白水镇火车站,昆明铁路局, ,乘降所,云南,曲靖,104.016161999999,25.6598089999999,104.013999,25.662792,104.022561213177,25.6661087829187
平河口,云南省曲靖市沾益县白水镇平河口火车站,昆明铁路局, ,乘降所,云南,曲靖,103.928575,25.669443,103.926666,25.672649,103.93497964063,25.6757386383584
小新街,云南省嵩明县小新街镇小新街火车站,昆明铁路局, ,乘降所,云南,昆明,103.223918,25.3090079999999,103.222094,25.3119289999999,103.230460505179,25.3147691075814
杨林,云南省嵩明县杨林镇杨林火车站,昆明铁路局, ,乘降所,云南,昆明,103.086094,25.236653,103.084182,25.2394019999999,103.092651084197,25.2423500993438
大理,云南省下关市巍山路大理火车站,昆明铁路局, ,客运站,云南,大理白族自治州,100.249781,25.589012,100.248690999999,25.592044,100.256208820478,25.595218853425
长冲,云南省祥云县普棚镇长冲火车站,昆明铁路局, ,乘降所,云南,大理白族自治州,100.956851,25.353663,100.955642,25.356742,100.963405119274,25.3593558157914
沐滂,云南省祥云县下庄镇沐滂火车站,昆明铁路局, ,乘降所,云南,大理白族自治州,100.770796,25.399754,100.76957,25.4027299999999,100.777335463478,25.4055221449162
宣威,云南省宣威市宛水街道宣威火车站,昆明铁路局, ,客运站,云南,曲靖,104.119068,26.2085639999999,104.116721,26.2117709999999,104.125508301381,26.2148572420572
大苴,云南省姚安县弥兴镇大苴火车站,昆明铁路局, ,乘降所,云南,楚雄彝族自治州,101.10251,25.33892,101.100882,25.341691,101.109064476498,25.3446281403475
姚安,云南省姚安县弥兴镇姚安火车站,昆明铁路局, ,乘降所,云南,楚雄彝族自治州,101.064348,25.3659479999999,101.062768,25.368748,101.070901370342,25.3716440754925
玉溪,云南省玉溪市红塔大道1号玉溪火车站？,昆明铁路局, ,客运站,云南,玉溪,102.526983,24.352236,102.525681,24.355253,102.533510039798,24.3582173157979
通海,云南省玉溪市通海县九街镇通海火车站,昆明铁路局, ,客运站,云南,玉溪,102.668914,24.116658,102.667598,24.1196079999999,102.675453800308,24.1225009439804
白沙坡,云南省沾益县四平镇白沙坡火车站,昆明铁路局, ,乘降所,云南,曲靖,103.867949,25.657398,103.866043,25.660591,103.874363701845,25.6636798005625
红砂岘,甘肃省白银市白银区武川乡红砂岘车站,兰州铁路局, ,乘降所,甘肃,白银,104.063981,36.607913,104.061172,36.607782,104.07038534688,36.6142198288234
白银西,甘肃省白银市白银西车站,兰州铁路局, ,客运站,甘肃,白银,104.099385,36.549481,104.096538,36.549356,104.105798266231,36.5557850291395
白银市,甘肃省白银市建设东路168号白银市车站,兰州铁路局, ,客运站,甘肃,白银,104.169994,36.556818,104.167233999999,36.556775,104.176423660494,36.5630989246557
长城,甘肃省白银市景泰县草窝滩镇长城车站,兰州铁路局, ,乘降所,甘肃,白银,104.112410999999,37.290294,104.109523,37.289703,104.118792695601,37.2965832248084
景泰,甘肃省白银市景泰县车站路景泰车站,兰州铁路局, ,客运站,甘肃,白银,104.055971,37.194305,104.053146,37.193801,104.062342836132,37.200603017233
兴泉堡,甘肃省白银市景泰县喜泉乡兴泉堡车站,兰州铁路局, ,乘降所,甘肃,白银,104.007229,37.1145009999999,104.004575,37.1141709999999,104.013600564033,37.1208022677173
红岘台,甘肃省白银市景泰县中泉乡红岘台村红岘台车站,兰州铁路局, ,乘降所,甘肃,白银,104.100466,36.8059549999999,104.097604,36.805674,104.106871078654,36.812255415019
东湾,甘肃省白银市靖远县东湾镇东湾车站,兰州铁路局, ,乘降所,甘肃,白银,104.745534,36.651367,104.742464,36.6513589999999,104.752122330756,36.6571530425663
靖远西,甘肃省白银市靖远县靖远西车站,兰州铁路局, ,乘降所,甘肃,白银,104.732327,36.7491029999999,104.729274,36.749039,104.7389079354,36.7548954763205
吴家川,甘肃省白银市靖远县刘川乡吴家川车站,兰州铁路局, ,乘降所,甘肃,白银,104.534644,36.656554,104.531913,36.656646,104.541179618404,36.6625334919875
靖远,甘肃省白银市靖远县乌兰西路靖远车站,兰州铁路局, ,客运站,甘肃,白银,104.652713,36.5603839999999,104.649912,36.560557,104.659273084452,36.5662402713428
长征,甘肃省白银市平川区长征车站,兰州铁路局, ,客运站,甘肃,白银,104.848097,36.723306,104.845061,36.7233829999999,104.854712571522,36.7290376155358
定西,甘肃省定西市安定区交通路定西车站,兰州铁路局, ,客运站,甘肃,定西,104.62514,35.5919779999999,104.622471,35.592516,104.6316564983,35.597849151725
通安驿,甘肃省定西市陇西县通安驿乡通安驿车站,兰州铁路局, ,乘降所,甘肃,定西,104.687366,35.297023,104.684522,35.2976809999999,104.693900476573,35.3028383710095
陇西,甘肃省定西市陇西县文峰镇陇西车站,兰州铁路局, ,客运站,甘肃,定西,104.705203999999,34.9522509999999,104.702324,34.953245,104.711761583686,34.9580596490174
云田乡,甘肃省定西市陇西县云田乡车站,兰州铁路局, ,乘降所,甘肃,定西,104.716312,35.112112,104.713392,35.112915,104.722863641247,35.1179098011555
敦煌,甘肃省敦煌市敦煌车站,兰州铁路局, ,客运站,甘肃,酒泉,94.7857369999999,40.1683719999999,94.7845669999999,40.1676509999999,94.7923428034521,40.1741555908624
低窝铺,甘肃省甘肃矿区低窝铺车站,兰州铁路局, ,客运站,甘肃,酒泉,97.2435909999999,40.142144,97.2429609999999,40.141345,97.2501855806525,40.1479361660042
古浪,甘肃省古浪县火车站路古浪车站,兰州铁路局, ,客运站,甘肃,武威,102.917653,37.480113,102.915814,37.4798359999999,102.924239538399,37.4858064305676
瓜州,甘肃省瓜州县瓜州车站,兰州铁路局, ,客运站,甘肃,酒泉,95.7735409999999,40.5671389999999,95.772497,40.5662609999999,95.7799694855517,40.5733644906157
疏勒河,甘肃省瓜州县三道沟镇疏勒河车站,兰州铁路局, ,客运站,甘肃,酒泉,96.86982,40.4300349999999,96.869521,40.429349,96.8764495328268,40.435776596157
嘉峪关,甘肃省嘉峪关市嘉峪关车站,兰州铁路局, ,客运站,甘肃,嘉峪关,98.2544939999999,39.7647029999999,98.253932,39.7639,98.2608984302976,39.7709040177408
绿化,甘肃省嘉峪关市绿化车站,兰州铁路局, ,客运站,甘肃,嘉峪关,98.2504629999999,39.801571,98.2498999999999,39.8007649999999,98.2568673740765,39.8077747001679
桥西,甘肃省嘉峪关市桥西车站,兰州铁路局, ,乘降所,甘肃,嘉峪关,98.1666689999999,39.7396019999999,98.16597,39.7386989999999,98.1730543372924,39.7458529129048
芨岭,甘肃省金昌市永昌县河西堡镇芨岭车站,兰州铁路局, ,乘降所,甘肃,金昌,101.788319,38.530866,101.786317,38.5305249999999,101.794750216434,38.5371156919534
金昌,甘肃省金昌市永昌县河西堡镇金昌车站,兰州铁路局, ,客运站,甘肃,金昌,102.064091,38.3710469999999,102.061950999999,38.370531,102.070492294784,38.3773506918094
玉石,甘肃省金昌市永昌县河西堡镇玉石车站,兰州铁路局, ,乘降所,甘肃,金昌,101.891634999999,38.470793,101.889865,38.470616,101.898046336708,38.4770892307993
柳沟,甘肃省酒泉市瓜州县布隆基乡柳沟车站,兰州铁路局, ,乘降所,甘肃,酒泉,96.4378229999999,40.679098,96.437072,40.6779709999999,96.4443163600849,40.685161504717
桥湾,甘肃省酒泉市瓜州县河东乡桥湾车站,兰州铁路局, ,乘降所,甘肃,酒泉,96.6420059999999,40.565783,96.6417069999999,40.5650229999999,96.648575940805,40.5716644787598
酒泉,甘肃省酒泉市酒泉车站,兰州铁路局, ,客运站,甘肃,酒泉,98.451682,39.6456749999999,98.4509189999999,39.6447519999999,98.4581490010129,39.6517147458075
清水,甘肃省酒泉市清水镇清水车站,兰州铁路局, ,客运站,甘肃,酒泉,99.044364,39.357067,99.043159,39.3562299999999,99.0509588690326,39.3627636493073
兰州,甘肃省兰州市城关区火车站东路393路兰州车站,兰州铁路局, ,客运站,甘肃,兰州,103.851267,36.0349059999999,103.848899,36.035269,103.857676797628,36.0411887700734
兰州东,甘肃省兰州市城关区焦家湾南路66号兰州东车站,兰州铁路局, ,乘降所,甘肃,兰州,103.892621,36.029552,103.890303,36.0299619999999,103.899022319296,36.0358476262384
皋兰,甘肃省兰州市皋兰县皋兰车站,兰州铁路局, ,客运站,甘肃,兰州,103.943406999999,36.336826,103.941018,36.337124,103.949810611836,36.3431351609562
朱家窑,甘肃省兰州市皋兰县黑石乡朱家窑村朱家窑车站,兰州铁路局, ,乘降所,甘肃,兰州,103.998767,36.496279,103.996181,36.4963699999999,104.005166477534,36.5025899683658
丰水村,甘肃省兰州市皋兰县石洞乡丰水村丰水村车站,兰州铁路局, ,乘降所,甘肃,兰州,103.985894,36.460115,103.98336,36.4602599999999,103.992293744419,36.4664252328133
水源,甘肃省兰州市皋兰县忠和乡水源车站,兰州铁路局, ,乘降所,甘肃,兰州,103.8798,36.1403409999999,103.877467999999,36.1407189999999,103.886209592895,36.146635581374
邵家堂,甘肃省兰州市皋兰县忠和乡水源村邵家堂车站,兰州铁路局, ,乘降所,甘肃,兰州,103.867448999999,36.1748899999999,103.865101,36.1752469999999,103.87386316628,36.1811817577114
水车湾,甘肃省兰州市红古区红古乡水车湾车站,兰州铁路局, ,乘降所,甘肃,兰州,102.954964,36.2905599999999,102.95308,36.2908669999999,102.961580326289,36.2962558844102
花庄,甘肃省兰州市红古区花庄镇花庄车站,兰州铁路局, ,乘降所,甘肃,兰州,103.164935,36.190384,103.162602,36.190482,103.171543589972,36.1961233963627
张家祠,甘肃省兰州市红古区平安镇张家祠车站,兰州铁路局, ,乘降所,甘肃,兰州,103.280529,36.1608379999999,103.27822,36.161031,103.287102016317,36.1666419554674
兰州西,甘肃省兰州市七里河区兰州西车站,兰州铁路局, ,客运站,甘肃,兰州,103.752733,36.0683939999999,103.750219,36.068615,103.759159516294,36.0746170486645
陈官营,甘肃省兰州市西固区陈坪乡陈官营车站,兰州铁路局, ,乘降所,甘肃,兰州,103.654245,36.0907819999999,103.651915,36.0911279999999,103.660693327552,36.0969253460262
坡底下,甘肃省兰州市西固区东川乡坡底下车站,兰州铁路局, ,乘降所,甘肃,兰州,103.515223,36.137197,103.512849,36.137453,103.521733351095,36.1432212742891
河口南,甘肃省兰州市西固区兰维路河口南车站,兰州铁路局, ,客运站,甘肃,兰州,103.456361,36.163679,103.453812,36.163764,103.462891275981,36.1696450993384
西固城,甘肃省兰州市西固区临洮街北街西固城车站,兰州铁路局, ,乘降所,甘肃,兰州,103.597329,36.1081989999999,103.595091999999,36.1086,103.603802410878,36.1142953257684
龙泉寺,甘肃省兰州市永登县龙泉寺镇龙泉寺车站,兰州铁路局, ,乘降所,甘肃,兰州,103.388261,36.4850259999999,103.38566,36.484949,103.394813735336,36.4909246299339
永登,甘肃省兰州市永登县青龙路永登车站,兰州铁路局, ,客运站,甘肃,兰州,103.273392,36.7205739999999,103.271069999999,36.7205409999999,103.279975154019,36.7263757418278
甘草店,甘肃省兰州市榆中县甘草店镇甘草店车站,兰州铁路局, ,乘降所,甘肃,兰州,104.290655,35.7939179999999,104.287974,35.7941709999999,104.297072232981,35.8001021355692
骆驼巷,甘肃省兰州市榆中县来紫堡乡骆驼巷车站,兰州铁路局, ,乘降所,甘肃,兰州,104.048469,36.026412,104.045731,36.026505,104.054855811995,36.0327143651055
李家坪,甘肃省兰州市榆中县龙泉乡李家坪车站,兰州铁路局, ,乘降所,甘肃,兰州,104.473583,35.709758,104.470738,35.709992,104.480067117821,35.7157861911332
王家湾,甘肃省兰州市榆中县清水驿乡王家湾车站,兰州铁路局, ,乘降所,甘肃,兰州,104.252619999999,35.843068,104.24999,35.843335,104.25903484681,35.8492841594888
桑园子,甘肃省兰州市榆中县桑园子乡桑园子车站,兰州铁路局, ,乘降所,甘肃,兰州,103.976648,36.0549779999999,103.97417,36.055267,103.983034197919,36.0612834724032
夏官营,甘肃省兰州市榆中县夏官营镇夏官营车站,兰州铁路局, ,客运站,甘肃,兰州,104.17952,35.953076,104.176813,35.9532349999999,104.185931344085,35.9593438979688
许家台,甘肃省兰州市榆中县夏管营镇许家台车站,兰州铁路局, ,乘降所,甘肃,兰州,104.211502999999,35.9071959999999,104.208853,35.9074189999999,104.217916713105,35.913443735208
崇信,甘肃省平凉市崇信县铜城镇崇信车站,兰州铁路局, ,乘降所,甘肃,平凉,106.893088,35.311736,106.888803,35.312457,106.899671742886,35.3174307404111
平凉,甘肃省平凉市崆峒区平凉车站,兰州铁路局, ,客运站,甘肃,平凉,106.70771,35.5506049999999,106.703363999999,35.550991,106.714244664198,35.5563988718771
庙庄,甘肃省平凉市崆峒区四十里铺镇庙庄车站,兰州铁路局, ,乘降所,甘肃,平凉,106.83777,35.4338509999999,106.833433,35.4343969999999,106.844350840349,35.4395735540825
平凉南,甘肃省平凉市崆峒区新李村平凉南车站,兰州铁路局, ,乘降所,甘肃,平凉,106.826941,35.483209,106.822582999999,35.4836979999999,106.833519158118,35.4889373967566
新李,甘肃省平凉市崆峒区新李村新李车站,兰州铁路局, ,乘降所,甘肃,平凉,106.593988999999,35.60779,106.589901,35.608296,106.600500257611,35.6136921127672
山丹,甘肃省山丹县清泉镇山丹车站,兰州铁路局, ,客运站,甘肃,张掖,101.074477,38.8127759999999,101.072374,38.812148,101.081096147349,38.8184821015786
镜铁山,甘肃省肃南裕固族自治县镜铁山车站,兰州铁路局, ,客运站,甘肃,嘉峪关,97.949455,39.3187739999999,97.9490349999999,39.318235,97.955822085635,39.3250564781182
磐安镇,甘肃省天水市甘谷县磐安镇车站,兰州铁路局, ,乘降所,甘肃,天水,105.115278,34.762689,105.111642,34.7636639999999,105.121886509809,34.7684021217621
甘谷,甘肃省天水市甘谷县新兴镇甘谷车站,兰州铁路局, ,客运站,甘肃,天水,105.331943,34.76281,105.328148,34.763857,105.338495413662,34.768648500708
南河川,甘肃省天水市麦积区石佛乡南河川车站,兰州铁路局, ,乘降所,甘肃,天水,105.76626,34.623356,105.762294,34.624631,105.772700917135,34.6296000935568
三阳川,甘肃省天水市麦积区渭南镇乡三阳川车站,兰州铁路局, ,乘降所,甘肃,天水,105.707475,34.6650569999999,105.703565,34.666324,105.713919559096,34.6712499134206
渭南镇,甘肃省天水市麦积区渭南镇乡渭南镇车站,兰州铁路局, ,客运站,甘肃,天水,105.637506,34.6881959999999,105.633778,34.6895659999999,105.643969539192,34.6943307037266
新阳镇,甘肃省天水市麦积区新阳乡新阳镇车站,兰州铁路局, ,客运站,甘肃,天水,105.527416,34.6926569999999,105.52367,34.69395,105.533931983918,34.6987009226092
天水,甘肃省天水市麦积区一马路东2号天水车站,兰州铁路局, ,客运站,甘肃,天水,105.89832,34.565389,105.894533999999,34.566889,105.904740942321,34.5716986934901
洛门,甘肃省天水市武山县洛门镇洛门车站,兰州铁路局, ,乘降所,甘肃,天水,105.032428999999,34.759835,105.029003,34.7608999999999,105.039030881172,34.7655182830208
贺家店,甘肃省天水市武山县山丹乡贺家店车站,兰州铁路局, ,乘降所,甘肃,天水,104.834496,34.754139,104.831563,34.755412,104.841103247794,34.7598773432897
武山,甘肃省天水市武山县武山车站,兰州铁路局, ,客运站,甘肃,天水,104.919059,34.7213309999999,104.91611,34.722707,104.925668600469,34.7270304664828
鸳鸯镇,甘肃省天水市武山县鸳鸯镇车站,兰州铁路局, ,乘降所,甘肃,天水,104.781408,34.7995489999999,104.778429,34.8006889999999,104.78800046117,34.8053143446955
黑冲滩,甘肃省武威市古浪县大靖镇黑冲滩车站,兰州铁路局, ,乘降所,甘肃,武威,103.342628,37.642471,103.340068,37.6418639999999,103.349156574167,37.6483131408689
石峡子,甘肃省武威市古浪县大靖镇石峡子车站,兰州铁路局, ,乘降所,甘肃,武威,103.459434,37.6145349999999,103.456813,37.6139349999999,103.465937299281,37.6204956248189
谭家井,甘肃省武威市古浪县海子滩镇谭家井车站,兰州铁路局, ,客运站,甘肃,武威,103.592363,37.590552,103.590052,37.590249,103.598812604594,37.5966355505423
龙沟,甘肃省武威市古浪县黑松驿镇龙沟车站,兰州铁路局, ,乘降所,甘肃,武威,102.907343999999,37.324139,102.905525999999,37.32392,102.913933102428,37.3298367372123
园墩,甘肃省武威市古浪县胡家边乡圆墩车站,兰州铁路局, ,乘降所,甘肃,武威,102.974241,37.721004,102.972216,37.720602,102.980830925939,37.7266848225299
土门子,甘肃省武威市古浪县土门镇土门子车站,兰州铁路局, ,乘降所,甘肃,武威,103.078096,37.657639,103.075672,37.6569819999999,103.084683909388,37.663330701844
黄羊镇,甘肃省武威市黄羊镇黄羊镇车站,兰州铁路局, ,乘降所,甘肃,武威,102.856087,37.672721,102.854242,37.672389,102.862675334717,37.6784405828923
上腰墩,甘肃省武威市凉州区河东乡上腰墩车站,兰州铁路局, ,乘降所,甘肃,武威,102.832933,37.773516,102.831047,37.77315,102.83952118261,37.7792482685245
武威,甘肃省武威市凉州区火车站街大新路64号武威车站,兰州铁路局, ,客运站,甘肃,武威,102.623851,37.90395,102.622164,37.903677,102.630386078731,37.9098294590068
武威南,甘肃省武威市凉州区武威南镇武威南车站,兰州铁路局, ,客运站,甘肃,武威,102.737532,37.8154749999999,102.73558,37.815016,102.744096543034,37.8212611012172
打柴沟,甘肃省武威市天祝藏族自治县打柴沟镇打柴沟车站,兰州铁路局, ,乘降所,甘肃,武威,102.998974,37.0901459999999,102.996868,37.0898759999999,103.005570024021,37.0958283475264
天祝,甘肃省武威市天祝藏族自治县天祝车站,兰州铁路局, ,客运站,甘肃,武威,102.842624,37.26681,102.840777,37.266556,102.849210903764,37.2725358170943
